,Country,City,Latitude,Longtitude
1001,United States,Wisconsin,44.4308975,-89.6884637
1002,United States,South Carolina,33.687438799999995,-80.4363743
1003,United States,Nevada,39.515882500000004,-116.85372269999999
1004,United States,Iowa,41.9216734,-93.3122705
1005,United States,Utah,39.4225192,-111.71435840000001
1006,United States,Kentucky,37.5726028,-85.1551411
1007,United States,"Washington, D.C.",36.29885175,-82.35919331410949
1008,United States,Delaware,38.6920451,-75.4013315
1009,United States,Oklahoma,34.9550817,-97.2684063
1010,United States,Minnesota,45.98965870000001,-94.6113288
1011,United States,Kansas,38.27312,-98.58218719999999
1012,United States,Arkansas,35.2048883,-92.4479108
1013,United States,New Mexico,34.5708167,-105.993007
1014,United States,Oregon,43.9792797,-120.737257
1015,United States,Idaho,43.644764200000004,-114.0154071
1016,United States,South Dakota,44.6471761,-100.348761
1017,United States,Nebraska,41.7370229,-99.5873816
1018,United States,New Hampshire,43.484913299999995,-71.6553992
1019,United States,Puerto Rico,18.2214149,-66.41328179513847
1020,United States,West Virginia,38.475840600000005,-80.84084150000001
1021,United States,Maine,45.709097,-68.8590201
1022,United States,Vermont,44.5990718,-72.5002608
1023,United States,North Dakota,47.6201461,-100.540737
1024,United States,Hawaii,21.2160437,-157.975203
1025,United States,Montana,47.3752671,-109.63875790000002
1026,United States,Wyoming,43.1700264,-107.5685348
1027,United States,Alaska,64.44596130000001,-149.680909
1028,United States,Guam,13.4501257,144.75755102972062
1029,United States,U.S. Virgin Islands,17.789187,-64.7080574
1030,United States,Northern Mariana Islands,14.1490205,145.21345248318926
1031,United States,American Samoa,-14.30063095,-170.69597479165532
1032,Uruguay,Montevideo Department,-13.6446193,-73.6921747
1033,Uruguay,Canelones Department,-56.281751899999996,-34.524237299999996
1034,Uruguay,Maldonado Department,-12.5938633,-69.1866773
1035,Uruguay,Salto Department,-14.9766657,-72.3129892
1036,Uruguay,Río Negro Department,-11.208639300000002,-74.65985079999999
1037,Uruguay,Colonia Department,-3.5167567,-72.43733879999999
1038,Uruguay,Lavalleja Department,-8.066274900000002,-79.0496323
1039,Uruguay,San José Department,-7.339152400000001,-78.05097590000001
1040,Uruguay,Durazno Department,-13.4232342,-76.1705954
1041,Uruguay,Flores Department,-12.1873586,-76.9903021
1042,Uruguay,Paysandú Department,-58.08921360000001,-32.3217257
1043,Uruguay,Rocha Department,-14.493458300000002,-75.2396406
1044,Uruguay,Soriano Department,-13.913845499999999,-75.9249243
0,Nigeria,Zamfara,12.0078998,6.4191432
0,Afghanistan,Khost,33.4014634,69.8912294
1,Montenegro,Gusinje Municipality,42.548086850000004,19.823384624409236
2,Nigeria,Taraba,8.0141334,10.7376336
3,Nigeria,Bayelsa,4.7629786,6.028898
4,Nigeria,Ebonyi,6.1996918,8.0348906
5,Nigeria,Imo,5.5859456,7.0669651
6,Nigeria,Kebbi,4.1074545,11.4167574
